‘¿ ”À‹“≈“	 ≤À‹ ≤—“‹ ÕŒ¬»Õ ¬≤ƒ 1.1.2018	ƒ¿“¿ Œ—“¿ÕÕ‹ŒØ œ”¡À≤ ¿÷≤Ø
http://bioweb.lnu.edu.ua/news	15	26.06.2018	
06.02.2018	intrel	11	http://intrel.lnu.edu.ua/news/zasidannya-pidsektsiji-mizhnarodnoho-prava-zvitnoji-naukovoji-konferentsiji-universytetu-za-2017-rik	
06.02.2018	intrel	11	http://intrel.lnu.edu.ua/news/zasidannya-pidsektsiji-jevropejskoho-prava-zvitnoji-naukovoji-konferentsiji-universytetu-za-2017-rik	
06.02.2018	intrel	11	http://intrel.lnu.edu.ua/news/zasidannya-pidsektsiji-mizhnarodnyh-vidnosyn-i-dyplomatychnoji-sluzhby-zvitnoji-naukovoji-konferentsiji-universytetu-za-2017-rik	
06.02.2018	intrel	11	http://intrel.lnu.edu.ua/news/oholoshennya-zasidannya-vchenoji-rady-8-02-2018	
05.02.2018	intrel	11	http://intrel.lnu.edu.ua/news/zvitna-naukova-konferentsiya-universytetu-za-2017-rik	
03.02.2018	intrel	11	http://intrel.lnu.edu.ua/news/pidpysano-uhodu-pro-spivpratsyu	
29.01.2018	intrel	11	http://intrel.lnu.edu.ua/news/oholoshennya-zasidannya-kafedry-jevropejskoho-prava-31-01-2018	
27.01.2018	intrel	11	http://intrel.lnu.edu.ua/news/uvaha-likvidatsiya-zaborhovanostej-za-talonom-k	
27.01.2018	intrel	11	http://intrel.lnu.edu.ua/news/do-uvahy-studentiv	
26.01.2018	intrel	12	http://intrel.lnu.edu.ua/news/uvaha-rozklad-likvidatsiji-zaborhovanostej-za-talonom-k	
22.01.2018	intrel	12	http://intrel.lnu.edu.ua/news/oholoshennya-zasidannya-kafedry-mizhnarodnoho-ekonomichnoho-analizu-i-finansiv-24-01-18	
22.01.2018	intrel	12	http://intrel.lnu.edu.ua/news/hrafik-zdachi-zaborhovanostej	
21.01.2018	intrel	12	http://intrel.lnu.edu.ua/news/uvaha-likvidatsiya-zaborhovanostej-za-talonom-2	
20.01.2018	intrel	12	http://intrel.lnu.edu.ua/news/oholoshennya-zasidannya-kafedry-mizhnarodnyh-ekonomichnyh-vidnosyn-22-01-2018	
19.01.2018	intrel	12	http://intrel.lnu.edu.ua/news/stazhuvannya-v-ramkah-kursu-pidvyschennya-kvalifikatsiji-dlya-vykladachiv-nimetskoji-movy-deutsch-lehren-lernen-dll	
18.01.2018	intrel	12	http://intrel.lnu.edu.ua/news/zahysty-mahisterskyh-robit-spilnoji-lytovsko-ukrajinskoji-mahisterskoji-prohramy-z-mizhnarodnoho-ta-jevropejskoho-prava	
18.01.2018	intrel	12	http://intrel.lnu.edu.ua/news/oholoshennya-mizhnarodna-naukova-konferentsiya-transformatsiya-mizhnarodnoji-bezpeky-suchasni-vyklyky-ta-zahrozy	
04.01.2018	intrel	12	http://intrel.lnu.edu.ua/news/oholoshennya-mizhnarodna-naukovo-praktychna-konferentsiya-suchasna-heopolityka-yak-vyklyk-dlya-mizhnarodnoji-bezpeky	
04.01.2018	intrel	12	http://intrel.lnu.edu.ua/news/oholoshennya-zasidannya-i-naukovyj-seminar-kafedry-krajinoznavstva-i-mizhnarodnoho-turyzmu-5-01-2018	
03.01.2018	intrel	13	http://intrel.lnu.edu.ua/news/uvaha-zminy-u-hrafiku-navchalnoho-protsesu	
http://pedagogy.lnu.edu.ua/news	69	28.06.2018	
28.06.2018	pedagogy	1	http://pedagogy.lnu.edu.ua/news/urochysta-akademiya-z-nahody-vruchennya-dyplomiv-vypusknykam-fakultetu-pedahohichnoji-osvity	
26.06.2018	pedagogy	1	http://pedagogy.lnu.edu.ua/news/zasidannya-vchenoji-rady-fakultetu-pedahohichnoji-osvity-4	
16.06.2018	pedagogy	1	http://pedagogy.lnu.edu.ua/news/vseukrajinska-naukovo-praktychna-konferentsiya-u-melitopoli	
14.06.2018	pedagogy	1	http://pedagogy.lnu.edu.ua/news/vykladadtskyj-seminar-u-ramkah-midnarodnoho-proektu-erazmus	
10.06.2018	pedagogy	1	http://pedagogy.lnu.edu.ua/news/provedennya-onlajn-opytuvannya-na-temu-reformuvannya-osvity-zseredyny-tochka-zoru-predstavnykiv-osvityanskoho-seredovyscha	
09.06.2018	pedagogy	2	http://pedagogy.lnu.edu.ua/news/mizhnarodnyj-osvitnij-konhres-u-rumuniji	
06.06.2018	pedagogy	2	http://pedagogy.lnu.edu.ua/news/konkurs-na-otrymannya-stypendij-na-navchannya-stazhuvannya-v-bolonskomu-universyteti-m-bolonya-italiya-v-ramkah-prohramy-erasmus	
02.06.2018	pedagogy	2	http://pedagogy.lnu.edu.ua/news/konkurs-na-otrymannya-stypendij-na-stazhuvannya-v-universyteti-minyu-m-braha-portuhaliya-dlya-vykladachiv-ta-administratyvnyh-pratsivnykiv	
22.05.2018	pedagogy	2	http://pedagogy.lnu.edu.ua/news/vseukrajinska-naukovo-praktychna-konferentsiya-dytynstvo-i-literatura-poetyka-metodyka-dydaktyka	
21.05.2018	pedagogy	2	http://pedagogy.lnu.edu.ua/news/tvorchyj-vechir-ivana-malkovycha	
21.05.2018	pedagogy	3	http://pedagogy.lnu.edu.ua/news/zasidannia-vchenoyi-rady	
20.05.2018	pedagogy	3	http://pedagogy.lnu.edu.ua/news/ii-vseukrajinska-naukovo-praktychna-konferentsiya-innovatsijni-pidhody-v-osviti-ditej-z-osoblyvymy-osvitnimy-portrebamy	
20.05.2018	pedagogy	3	http://pedagogy.lnu.edu.ua/news/na-fakulteti-vidbulasya-zustrich-iz-profesorom-shaulyajskoho-universytetu-daivoyu-alifanovene	
16.05.2018	pedagogy	3	http://pedagogy.lnu.edu.ua/news/11studconf	
13.05.2018	pedagogy	3	http://pedagogy.lnu.edu.ua/news/den-abiturijenta-na-fakulteti-pedahohichnoji-osvity	
07.05.2018	pedagogy	4	http://pedagogy.lnu.edu.ua/news/oholosheno-konkurs-na-otrymannya-stypendiji-avstrijskoho-byuro-kooperatsiji	
06.05.2018	pedagogy	4	http://pedagogy.lnu.edu.ua/news/hrafiky-provedennya-ispytiv-dlya-studentiv-i-u-kursiv-dennoji-formy-na-litnyu-zalikovo-ekzamenatsijnu-sesiyu-2017-2018-navchalnoho-roku	
06.05.2018	pedagogy	4	http://pedagogy.lnu.edu.ua/news/iii-mizhnarodna-naukovo-praktychna-konferentsiya-aktualna-problemy-pochatkovoji-osvity-ta-inklyuzyvnoho-navchannya	
23.04.2018	pedagogy	4	http://pedagogy.lnu.edu.ua/news/zasidannya-vchenoji-rady-fakultetu-pedahohichnoji-osvity-3	
22.04.2018	pedagogy	4	http://pedagogy.lnu.edu.ua/news/seminar-treninh-kultura-pedahohichnoho-spilkuvannya	
22.04.2018	pedagogy	5	http://pedagogy.lnu.edu.ua/news/perenesennya-robochyh-dniv	
18.04.2018	pedagogy	5	http://pedagogy.lnu.edu.ua/news/studenty-fakultetu-pedahohichnoji-osvity-lnu-imeni-ivana-franka-vzyaly-uchast-u-ii-etapi-vseukrajinskoji-studentskoji-olimpiady-zi-spetsialnosti-sotsialna-pedahohika	
17.04.2018	pedagogy	5	http://pedagogy.lnu.edu.ua/news/nove-suspilstvo-novoji-potrebuje-shkoly	
07.04.2018	pedagogy	5	http://pedagogy.lnu.edu.ua/news/pozdorovlennya-zv-svyatom-voskresinnya-hrystovoho	
07.04.2018	pedagogy	5	http://pedagogy.lnu.edu.ua/news/23689	
06.04.2018	pedagogy	6	http://pedagogy.lnu.edu.ua/news/23677	
01.04.2018	pedagogy	6	http://pedagogy.lnu.edu.ua/news/informatsijna-zustrich-v-ramkah-osvitnoji-prohramy-erazmus	
01.04.2018	pedagogy	6	http://pedagogy.lnu.edu.ua/news/stazhuvannya-halyny-bojko-v-universytetskomu-koledzhi-pedahohichnoji-osvity-u-karyntiji-m-klyahenfurt-avstriya	
01.04.2018	pedagogy	6	http://pedagogy.lnu.edu.ua/news/molodi-naukovtsi-dopovidaly-pro-suchasni-tendentsiji-u-pedahohichnij-osviti	
01.04.2018	pedagogy	6	http://pedagogy.lnu.edu.ua/news/chy-peremozhe-dyrektorka-dyrektrysu-rozmova-pro-movni-feminityvy-z-olenoyu-synchak	
01.04.2018	pedagogy	7	http://pedagogy.lnu.edu.ua/news/kolory-j-uzory-velykodnya-majster-klas-iz-pysankarstva	
28.03.2018	pedagogy	7	http://pedagogy.lnu.edu.ua/news/svitlana-sydorets-peremozhets-mizhnarodnoho-konkursu-z-ukrajinskoji-movy-imeni-petra-yatsyka	
28.03.2018	pedagogy	7	http://pedagogy.lnu.edu.ua/news/iii-ya-studentska-naukovo-praktychna-konferentsiya-suchasni-pohlyady-ta-aktualni-problemy-pedahohichnoji-osvity	
25.03.2018	pedagogy	7	http://pedagogy.lnu.edu.ua/news/den-abiturijenta-na-fakulteti-pedahohichnoji-osvity-2	
25.03.2018	pedagogy	7	http://pedagogy.lnu.edu.ua/news/prohrama-erazmus-prezentatsiya-mozhlyvostej-prohramy-dlya-studentiv-ta-vykladachiv-fakultetu-pedahohichnoji-osvity	
23.03.2018	pedagogy	8	http://pedagogy.lnu.edu.ua/news/lyudyna-nibyto-ne-litaje-a-kryla-maje-hala-kontsert-finalistiv-ii-fakultetskoho-konkursu-poetychnoho-slova	
18.03.2018	pedagogy	8	http://pedagogy.lnu.edu.ua/news/hala-kontsert-uchasnykiv-konkursu-poetychnyj-velosyped	
17.03.2018	pedagogy	8	http://pedagogy.lnu.edu.ua/news/uhvala-vchenoji-rady-lvivskoho-natsionalnoho-universytetu-imeni-ivana-franka-vid-28-lyutoho-2018-roku-protokol-46-2-pro-navchalno-metodychnu-naukovu-ta-vyhovnu-robotu-fakultetu-pedahohichnoji	
14.03.2018	pedagogy	8	http://pedagogy.lnu.edu.ua/news/svoji-dveri-vidkryje-frankostore	
11.03.2018	pedagogy	8	http://pedagogy.lnu.edu.ua/news/cherhova-robocha-zustrich-v-ramkah-realizatsiji-proektu-erasmus-udoskonalennya-praktyko-orijentovanoji-pidhotovky-vykladachiv-profesijnoji-osvity-i-navchannya-ite-vet	
09.03.2018	pedagogy	9	http://pedagogy.lnu.edu.ua/news/konkurs-na-otrymannya-stypendij-na-navchannya-stazhuvannya-v-universyteti-minyu-portuhaliya-v-ramkah-prohramy-erasmus	
09.03.2018	pedagogy	9	http://pedagogy.lnu.edu.ua/news/rozklad-zanyat-na-vesnyanu-sesiyu-dlya-studentiv-u-kursu-zaochnoji-formy-napryam-pidhotovky-korektsijna-osvita	
04.03.2018	pedagogy	9	http://pedagogy.lnu.edu.ua/news/rozvytok-hromadyanskyh-kompetentnostej-v-ukrajini-doccu	
03.03.2018	pedagogy	9	http://pedagogy.lnu.edu.ua/news/pro-pryzupynennya-navchalnoho-protsesu-z-5-03-po-11-03-2018-r	
28.02.2018	pedagogy	9	http://pedagogy.lnu.edu.ua/news/hv-mizhnarodna-mizhdystsyplinarna-naukovo-praktychna-konferentsiya-prostir-art-terapiji-tvorcha-transformatsiya-ta-intehratsiya-v-epohu-plynnoho-modernu	
28.02.2018	pedagogy	10	http://pedagogy.lnu.edu.ua/news/rezultaty-i-universytetskoho-etapu-vseukrajinskoji-studentskoji-olimpiady-z-sotsialnoji-pedahohiky-ta-sotsialnoji-roboty-u-2017-2018-n-r	
23.02.2018	pedagogy	10	http://pedagogy.lnu.edu.ua/news/dodatkovyj-rozklad-zanyat-na-ii-semestr-2017-2018n-r	
20.02.2018	pedagogy	10	http://pedagogy.lnu.edu.ua/news/osvita-yak-krok-do-samorealizatsiji-vrazhennya-vid-seminaru-yak-zrozumilo-pysaty-pro-reformu-osvity	
19.02.2018	pedagogy	10	http://pedagogy.lnu.edu.ua/news/zvitna-naukova-konferentsiya-fakultetu-pedahohichnoji-osvity-22-23-02-2018-r	
17.02.2018	pedagogy	10	http://pedagogy.lnu.edu.ua/news/aktualna-naukova-konferentsiya-nova-ukrajinska-shkola-teoriya-ta-praktyka-intehrovanoho-navchannya	
17.02.2018	pedagogy	11	http://pedagogy.lnu.edu.ua/news/konkurs-na-otrymannya-stypendij-na-navchannya-stazhuvannya-v-universyteti-aristotelya-v-salonikah-m-saloniky-hretsiya-v-ramkah-prohramy-erasmus	
15.02.2018	pedagogy	11	http://pedagogy.lnu.edu.ua/news/pro-nayavnist-vakantnyh-mists-derzhavnoho-zamovlennya	
14.02.2018	pedagogy	11	http://pedagogy.lnu.edu.ua/news/i-zymova-shkola-ukrajinskoji-asotsiatsiji-doslidnykiv-osvity	
12.02.2018	pedagogy	11	http://pedagogy.lnu.edu.ua/news/kruhlyj-stil-humanitarni-resursy-rodynam-zahysnykiv-ukrajiny-kapelanstvo-prykladna-psyholohiya-ohorona-zdorovya-yurysprudentsiya	
09.02.2018	pedagogy	11	http://pedagogy.lnu.edu.ua/news/vypusk-mahistriv-fakultetu-pedahohichnoji-osvity	
08.02.2018	pedagogy	12	http://pedagogy.lnu.edu.ua/news/konkurs-poetychnyj-velosyped-2	
08.02.2018	pedagogy	12	http://pedagogy.lnu.edu.ua/news/rozklad-zanyat-na-ii-semestr-2017-2018n-r	
06.02.2018	pedagogy	12	http://pedagogy.lnu.edu.ua/news/dystantsijnyj-kurs-onlajn-kurs-dlya-vchyteliv-pochatkovoji-shkoly	
06.02.2018	pedagogy	12	http://pedagogy.lnu.edu.ua/news/iii-mizhnarodna-naukovo-praktychna-konferentsiya-aktualni-problemy-pochatkovoji-osvity-ta-inklyuzyvnoho-navchannya	
03.02.2018	pedagogy	12	http://pedagogy.lnu.edu.ua/news/dotsent-yuliya-derkach-otrymala-hrant-na-stazhuvannya-avstrijskoji-sluzhby-obminiv-oead	
01.02.2018	pedagogy	13	http://pedagogy.lnu.edu.ua/news/zaproshennya-na-kruhlyj-stil-humanitarni-resursy-rodynam-zahysnykiv-ukrajiny	
31.01.2018	pedagogy	13	http://pedagogy.lnu.edu.ua/news/uspishnyj-zahyst-kandydatskoji-dysertatsiji-bohdany-andrejko	
19.01.2018	pedagogy	13	http://pedagogy.lnu.edu.ua/news/iii-a-studentska-naukovo-praktychna-konferentsiya-suchasni-pohlyady-ta-aktualni-problemy-pedahohichnoji-osvity	
18.01.2018	pedagogy	13	http://pedagogy.lnu.edu.ua/news/rozklad-likvidatsiji-akademzaborhovanosti-studentamy-forma-2	
12.01.2018	pedagogy	13	http://pedagogy.lnu.edu.ua/news/oholosheno-pryjom-statej-do-dodatkovoho-tomu-zbirnyka-naukovyh-prats	
12.01.2018	pedagogy	14	http://pedagogy.lnu.edu.ua/news/orijentovnyj-plan-zahodiv-i-perelik-zavdan-na-mizhsemestrovyj-period	
09.01.2018	pedagogy	14	http://pedagogy.lnu.edu.ua/news/zaproshujemo-do-uchasti-v-obhovorenni-proektu-kontseptsiji-rozvytku-pedahohichnoji-osvity	
06.01.2018	pedagogy	14	http://pedagogy.lnu.edu.ua/news/perelik-vybirkovyh-dystsyplin-z-tsyklu-humanitarnoji-ta-sotsialno-ekonomichnoji-pidhotovky-dlya-studentiv-ii-i-iii-kursiv-34-56-semestry-universytetu-na-2018-2019-navchalnyj-rik	
04.01.2018	pedagogy	14	http://pedagogy.lnu.edu.ua/news/zvit-pro-stazhuvannya-v-belhiji	
http://ami.lnu.edu.ua/news	20	20.06.2018	
20.06.2018	ami	1	http://ami.lnu.edu.ua/seminar/matematychne-modelyuvannya-filtratsijnyh-protsesiv-v-gruntovyh-seredovyschah-iz-inzhenernymy-vklyuchennyamy-z-urahuvannyam-vplyvu-tehnohennyh-faktoriv	
07.06.2018	ami	1	http://ami.lnu.edu.ua/seminar/hostova-lektsiya-treninh-seminar-amerykanskoji-fulbrajtivky-prof-betul-cherkavski	
06.06.2018	ami	1	http://ami.lnu.edu.ua/wp-content/uploads/2018/06/DergIspytConsult_2018-1.pdf#new_tab	
23.05.2018	ami	1	http://ami.lnu.edu.ua/news/vechir-poeziji	
11.05.2018	ami	1	http://ami.lnu.edu.ua/seminar/hlyboke-navchannya-z-pidkriplennyam	
03.05.2018	ami	2	http://ami.lnu.edu.ua/academics/contests#vstup	
03.05.2018	ami	2	http://ami.lnu.edu.ua/sscamcs	
27.04.2018	ami	2	http://ami.lnu.edu.ua/academics/contests#icpc-18-19-1	
19.04.2018	ami	2	http://ami.lnu.edu.ua/news/chudovyj-rezultat-nashoji-komandy-u-finali-chempionatu-svitu-z-prohramuvannya	
11.04.2018	ami	2	http://ami.lnu.edu.ua/news/zaproshujemo-na-dni-vidkrytyh-dverej-14-kvitnya-ta-12-travnya	
05.04.2018	ami	3	http://ami.lnu.edu.ua/intermaths	
02.04.2018	ami	3	http://ami.lnu.edu.ua/news/zasidannya-kafedry-prykladnoji-matematyky	
02.04.2018	ami	3	http://ami.lnu.edu.ua/seminar/analiz-uzahalnenyh-zadach-termopjezoelektryky-ta-proektsijno-sitkovi-shemy-jih-rozvyazuvannya	
22.03.2018	ami	3	http://ami.lnu.edu.ua/news/podacha-zayav-na-vyvilneni-mistsya-derzhavnoho-zamovlennya	
21.03.2018	ami	3	http://ami.lnu.edu.ua/sscamcs	
26.02.2018	ami	4	http://ami.lnu.edu.ua/seminar/time-optimal-portfolio-selection-a-survey-of-basic-ideas	
15.02.2018	ami	4	http://ami.lnu.edu.ua/news/vidkryta-pershist-lvivskoho-universytetu-z-prohramuvannya	
12.02.2018	ami	4	http://ami.lnu.edu.ua/news/rozklad-zanyat-ii-semestru-2017-18-n-r	
12.02.2018	ami	4	http://ami.lnu.edu.ua/academics/contests#vstup#new_tab	
12.01.2018	ami	4	http://ami.lnu.edu.ua/news/v-elektronnomu-dostupi-zyavylys-novi-naukovi-vydannya-fakultetu	
http://financial.lnu.edu.ua/news	70	01.07.2018	
01.07.2018	financial	1	http://financial.lnu.edu.ua/news/stazhuvannya-v-orhanah-derzhavnoji-vlady-v-ramkah-proektu-derzhavotvorets	
13.06.2018	financial	1	http://financial.lnu.edu.ua/news/blahodijna-aktsiya-do-mizhnarodnoho-dnya-zahystu-ditej	
11.06.2018	financial	1	http://financial.lnu.edu.ua/news/konkurs-kraschyj-derzhavnyj-sluzhbovets-u-lvivskij-oblasti	
04.06.2018	financial	1	http://financial.lnu.edu.ua/news/naukovyj-seminar-zvorotna-ipoteka-yak-efektyvnyj-finansovyj-instrument-ipotechnoho-rynku	
30.05.2018	financial	1	http://financial.lnu.edu.ua/news/kruhlyj-stil-na-temu-suchasni-it-tehnolohiji-dlya-biznesu	
29.05.2018	financial	2	http://financial.lnu.edu.ua/news/zustrich-iz-dyrektorom-departamentu-ekonomichnoji-polityky-lvivskoji-oblasnoji-derzhavnoji-administratsiji	
25.05.2018	financial	2	http://financial.lnu.edu.ua/news/zustrich-studentiv-iz-predstavnykamy-pat-kredobank	
21.05.2018	financial	2	http://financial.lnu.edu.ua/news/kruhlyj-stil-na-temu-finansove-zabezpechennya-sub%ca%b9jektiv-hospodaryuvannya-lvivskoji-oblasti-problemy-perspektyvy	
21.05.2018	financial	2	http://financial.lnu.edu.ua/news/dyskusijnyj-klub-modyfikatsiya-publichnoho-upravlinnya-v-konteksti-jevrointehratsijnyh-protsesiv-v-ramkah-festyvalyu-nauky-2018	
20.05.2018	financial	2	http://financial.lnu.edu.ua/news/kruhlyj-stil-na-temu-sotsialno-ekonomichna-polityka-es-investytsijni-aspekty-2	
18.05.2018	financial	3	http://financial.lnu.edu.ua/news/svyatkuvannya-dnya-vyshyvanky	
18.05.2018	financial	3	http://financial.lnu.edu.ua/news/lektsiya-dysput-na-temu-upravlinnya-mytnymy-ryzykamy	
18.05.2018	financial	3	http://financial.lnu.edu.ua/news/kruhlyj-stil-informatsijni-tehnolohiji-v-profesijnij-diyalnosti-biznes-analityka-ta-v-upravlinni-biznes-proektamy	
17.05.2018	financial	3	http://financial.lnu.edu.ua/news/kruhlyj-stil-oblik-analiz-i-audyt-v-upravlinni-pidpryemnytskoyu-diyalnistyu	
14.05.2018	financial	3	http://financial.lnu.edu.ua/news/kruhlyj-stil-na-temu-sotsialno-ekonomichna-polityka-es-investytsijni-aspekty	
11.05.2018	financial	4	http://financial.lnu.edu.ua/news/naukovo-praktychnyj-kruhlyj-stil-shlyahy-podolannya-problem-vedennya-biznesu-v-ukrajini-u-chasi-ekonomichnyh-reform	
04.05.2018	financial	4	http://financial.lnu.edu.ua/news/zminy-v-ukrajini-mozhlyvi-yakscho-molod-vklyuchytsya-v-tsi-protsesy-vzhe-sohodni	
04.05.2018	financial	4	http://financial.lnu.edu.ua/news/ceminar-treninh-pidhotovka-i-provedennya-prezentatsiji-zahystu-kvalifikatsijnoji-mahisterskoji-roboty	
03.05.2018	financial	4	http://financial.lnu.edu.ua/news/vizyt-do-universytetu-im-yana-kohanovskoho-v-m-keltse-respublika-polscha	
30.04.2018	financial	4	http://financial.lnu.edu.ua/news/zustrich-studentiv-4-ho-kursu-spetsialnosti-menedzhment-i-administruvannya-iz-nachalnykom-viddilu-rozvytku-torhivli-i-pidpryjemnytstva-departamentu-ekonomichnoji-polityky-lvivskoji-oblasnoji-derzhadmi	
30.04.2018	financial	5	http://financial.lnu.edu.ua/news/uchast-studentiv-4-ho-kursu-spetsialnosti-menedzhment-i-administruvannya-u-konferentsiji-pidtrymka-ta-stan-eksportu-pidpryjemnytstva-lvivschyny	
27.04.2018	financial	5	http://financial.lnu.edu.ua/news/uchast-ta-peremoha-u-mizhnarodnij-naukovo-praktychnij-konferentsiji	
26.04.2018	financial	5	http://financial.lnu.edu.ua/news/chornobyl-rana-ukrajiny	
26.04.2018	financial	5	http://financial.lnu.edu.ua/news/vidbuvsya-kruhlyj-stil-na-temu-sotsialno-ekonomichni-protsesy-funktsionuvannya-ta-innovatsijnoho-rozvytku-vyschoji-osvity	
26.04.2018	financial	5	http://financial.lnu.edu.ua/news/vidkryta-lektsiya-kulchytskoho-ivana-ivanovycha-na-temu-osnovy-fandrejzynhu-ta-upravlinnya-proektom-prohramy-finansuvannya-es-praktychni-porady	
26.04.2018	financial	6	http://financial.lnu.edu.ua/news/zustrich-poradnykiv-fakultetu-upravlinnya-finansamy-ta-biznesu-iz-olhoyu-konyuh-kerivnykom-psyholohichnoji-sluzhby-lnu-im-i-franka	
26.04.2018	financial	6	http://financial.lnu.edu.ua/news/kolektyv-kafedry-ekonomichnoji-teoriji-vitaje-asystenta-kafedry-zhuka-oleha-bohdanovycha-z-uspishnym-zahystom-kandydatskoji-dysertatsiji	
26.04.2018	financial	6	http://financial.lnu.edu.ua/news/naukovyj-seminar-perspektyvy-rozvytku-ekolohichnoho-opodatkuvannya-v-ukrajini	
25.04.2018	financial	6	http://financial.lnu.edu.ua/wp-content/uploads/2018/04/%D0%A0%D0%BE%D0%B7%D0%BF%D0%BE%D1%80._%D0%94%D0%95%D0%9A_18.doc	
25.04.2018	financial	6	http://financial.lnu.edu.ua/wp-content/uploads/2018/04/À≥ÚÌˇ_ÒÂÒ≥ˇ_17-18.doc	
23.04.2018	financial	7	http://financial.lnu.edu.ua/news/oholoshennya-25-kvitnya-2018-r-na-fakulteti-upravlinnya-finansamy-ta-biznesu-o-11-50-hod-vidbudetsya-vidkryta-lektsiya-na-temu-osnovy-fandrejzynhu-ta-upravlinnya-proektom-prohramy-finansuvannya-e	
23.04.2018	financial	7	http://financial.lnu.edu.ua/news/zaproshujemo-na-navchannya-na-osvitnij-stupin-mahistra-za-spetsializatsijeyu-informatsijni-tehnolohiji-v-biznesi	
23.04.2018	financial	7	http://financial.lnu.edu.ua/news/poryadok-zdachi-vstupnoho-vyprobuvannya-z-inozemnoji-movy-dlya-vstupu-u-mahistraturu-za-spetsialnistyu-ekonomika-spetsializatsijeyu-informatsijni-tehnolohiji-v-biznesi-iz-vykorystannyam-tehnol	
18.04.2018	financial	7	http://financial.lnu.edu.ua/news/stazhuvannya-u-polschi	
17.04.2018	financial	7	http://financial.lnu.edu.ua/news/pro-provedennya-kontrolnyh-zamiriv-znan-studentiv	
16.04.2018	financial	8	http://financial.lnu.edu.ua/news/zustrich-studentiv-2-ho-kursu-spetsialnosti-finansy-bankivska-sprava-ta-strahuvannya-iz-kerivnykom-strahovoji-kompaniji	
15.04.2018	financial	8	http://financial.lnu.edu.ua/news/publichne-upravlinnya-ta-administruvannya-problemy-ta-perspektyvy	
05.04.2018	financial	8	http://financial.lnu.edu.ua/news/oholoshennya-pro-provedennya-dyskusijnoho-klubu-modyfikatsiya-publichnoho-upravlinnya-v-konteksti-jevrointehratsijnyh-protsesiv-v-ramkah-festyvalyu-nauky-2018	
04.04.2018	financial	8	http://financial.lnu.edu.ua/news/yak-motyvuvaty-sebe-ta-inshyh	
04.04.2018	financial	8	http://financial.lnu.edu.ua/news/vidbuvsya-vyhovnyj-zahid-na-temu-oles-honchar-%e2%80%92-sivach-prekrasnoho-i-mudroho	
03.04.2018	financial	9	http://financial.lnu.edu.ua/news/studenty-universytetu-sered-pryzeriv-studentskoji-olimpiady-zi-spetsialnosti-publichne-upravlinnya-ta-administruvannya	
30.03.2018	financial	9	http://financial.lnu.edu.ua/news/vidbuvsya-konkurs-mis-fakultetu-2018	
29.03.2018	financial	9	http://financial.lnu.edu.ua/news/sluhachi-kursu-osnovy-simejnoho-byudzhetu-zaprovadzhenoho-kafedroyu-derzhavnyh-ta-mistsevyh-finansiv-zustrilys-z-nezalezhnym-finansovym-konsultantom	
29.03.2018	financial	9	http://financial.lnu.edu.ua/news/zaproshujemo-na-navchannya-na-osvitnij-stupin-mahistra-za-novymy-spetsializatsiyamy	
28.03.2018	financial	9	http://financial.lnu.edu.ua/news/vidbuvsya-kruhlyj-stil-na-temu-suchasna-mytna-polityka-ukrajiny-v-umovah-pohlyblennya-intehratsijnyh-protsesiv	
28.03.2018	financial	10	http://financial.lnu.edu.ua/news/erasmus-prezentatsiya-mozhlyvostej	
28.03.2018	financial	10	http://financial.lnu.edu.ua/news/naukovyj-seminar-rol-mizhnarodnyh-hrantovyh-fondiv-u-stymulyuvanni-ta-rozvytku-innovatsijnoho-pidpryemnytstva	
23.03.2018	financial	10	http://financial.lnu.edu.ua/news/naukovo-praktychnyj-seminar-spetsyfika-prodazhu-prohramnyh-produktiv	
22.03.2018	financial	10	http://financial.lnu.edu.ua/news/yarmarok-karjery	
22.03.2018	financial	10	http://financial.lnu.edu.ua/news/hromadske-viche	
22.03.2018	financial	11	http://financial.lnu.edu.ua/news/fotovystavka-tsikavynky-ridnoho-krayu	
21.03.2018	financial	11	http://financial.lnu.edu.ua/news/uchast-u-hromadskomu-viche-ni-vyboram-v-krymu	
15.03.2018	financial	11	http://financial.lnu.edu.ua/news/vshanuvannya-pamyati-kobzarya	
15.03.2018	financial	11	http://financial.lnu.edu.ua/news/vidkryta-lektsiya-z-navchalnoji-dystsypliny-mizhnarodni-finansy	
15.03.2018	financial	11	http://financial.lnu.edu.ua/news/zustrich-iz-predstavnykamy-molodizhnoji-neprybutkovoji-orhanizatsiji-aiesec	
15.03.2018	financial	12	http://financial.lnu.edu.ua/news/vidkryte-lektsijne-zanyattya-z-dystsypliny-modelyuvannya-ekonomiky	
14.03.2018	financial	12	http://financial.lnu.edu.ua/news/naukovyj-dorobok-kafedry-ekonomiky-ta-menedzhmentu-2018-r	
14.03.2018	financial	12	http://financial.lnu.edu.ua/news/vidkryttya-frankostore	
12.03.2018	financial	12	http://financial.lnu.edu.ua/news/dystsypliny-za-vyborom-studenta-u-2018-2019-n-r	
11.03.2018	financial	12	http://financial.lnu.edu.ua/news/naukove-stazhuvannya-v-universyteti-paryzh-hii-val-de-marn-frantsiya-v-o-dotsenta-kafedry-ekonomichnoji-teoriji-shparyk-hrystyny-volodymyrivny	
